"Date","Index","Close","Close_scale"
2020-01-02,"ZM",68.720001,100
2020-01-03,"ZM",67.279999,97.9
2020-01-06,"ZM",70.32,102.33
2020-01-07,"ZM",71.900002,104.63
2020-01-08,"ZM",72.550003,105.57
2020-01-09,"ZM",72.620003,105.68
2020-01-10,"ZM",73.089996,106.36
2020-01-13,"ZM",74.029999,107.73
2020-01-14,"ZM",73.160004,106.46
2020-01-15,"ZM",76.940002,111.96
2020-01-16,"ZM",76.110001,110.75
2020-01-17,"ZM",75.559998,109.95
2020-01-21,"ZM",76.730003,111.66
2020-01-22,"ZM",75.540001,109.92
2020-01-23,"ZM",74.470001,108.37
2020-01-24,"ZM",73,106.23
2020-01-27,"ZM",70.440002,102.5
2020-01-28,"ZM",71.510002,104.06
2020-01-29,"ZM",73.580002,107.07
2020-01-30,"ZM",74.540001,108.47
2020-01-31,"ZM",76.300003,111.03
2020-02-03,"ZM",87.660004,127.56
2020-02-04,"ZM",85.790001,124.84
2020-02-05,"ZM",86.989998,126.59
2020-02-06,"ZM",87.260002,126.98
2020-02-07,"ZM",88.639999,128.99
2020-02-10,"ZM",89.669998,130.49
2020-02-11,"ZM",88.68,129.05
2020-02-12,"ZM",88.279999,128.46
2020-02-13,"ZM",89.860001,130.76
2020-02-14,"ZM",90.949997,132.35
2020-02-18,"ZM",96.389999,140.26
2020-02-19,"ZM",103.93,151.24
2020-02-20,"ZM",105.290001,153.22
2020-02-21,"ZM",101.760002,148.08
2020-02-24,"ZM",105.010002,152.81
2020-02-25,"ZM",107.080002,155.82
2020-02-26,"ZM",106.879997,155.53
2020-02-27,"ZM",113.550003,165.24
2020-02-28,"ZM",105,152.79
2020-03-02,"ZM",113.110001,164.6
2020-03-03,"ZM",117.470001,170.94
2020-03-04,"ZM",116.800003,169.97
2020-03-05,"ZM",125,181.9
2020-03-06,"ZM",114.32,166.36
2020-03-09,"ZM",113.75,165.53
2020-03-10,"ZM",108.489998,157.87
2020-03-11,"ZM",110.300003,160.51
2020-03-12,"ZM",109.470001,159.3
2020-03-13,"ZM",107.470001,156.39
2020-03-16,"ZM",107.860001,156.96
2020-03-17,"ZM",111.099998,161.67
2020-03-18,"ZM",118.709999,172.74
2020-03-19,"ZM",123.769997,180.11
2020-03-20,"ZM",130.550003,189.97
2020-03-23,"ZM",159.559998,232.19
2020-03-24,"ZM",135.179993,196.71
2020-03-25,"ZM",138.110001,200.97
2020-03-26,"ZM",141.149994,205.4
2020-03-27,"ZM",151.699997,220.75
2020-03-30,"ZM",150.880005,219.56
2020-03-31,"ZM",146.119995,212.63
2020-04-01,"ZM",137,199.36
2020-04-02,"ZM",121.93,177.43
2020-04-03,"ZM",128.199997,186.55
2020-04-06,"ZM",122.940002,178.9
2020-04-07,"ZM",113.75,165.53
2020-04-08,"ZM",117.809998,171.43
2020-04-09,"ZM",124.510002,181.18
2020-04-13,"ZM",135.919998,197.79
2020-04-14,"ZM",141.889999,206.48
2020-04-15,"ZM",151.559998,220.55
2020-04-16,"ZM",150.259995,218.66
2020-04-17,"ZM",150.059998,218.36
2020-04-20,"ZM",148.990005,216.81
2020-04-21,"ZM",143.270004,208.48
2020-04-22,"ZM",150.25,218.64
2020-04-23,"ZM",169.089996,246.06
2020-04-24,"ZM",158.800003,231.08
2020-04-27,"ZM",164.600006,239.52
2020-04-28,"ZM",156.720001,228.06
2020-04-29,"ZM",146.479996,213.15
2020-04-30,"ZM",135.169998,196.7
2020-05-01,"ZM",138.559998,201.63
2020-05-04,"ZM",143.440002,208.73
2020-05-05,"ZM",144.820007,210.74
2020-05-06,"ZM",149.589996,217.68
2020-05-07,"ZM",157.800003,229.63
2020-05-08,"ZM",155.399994,226.14
2020-05-11,"ZM",166.479996,242.26
2020-05-12,"ZM",161.039993,234.34
2020-05-13,"ZM",167.139999,243.22
2020-05-14,"ZM",167.910004,244.34
2020-05-15,"ZM",174.830002,254.41
2020-05-18,"ZM",164.690002,239.65
2020-05-19,"ZM",173.679993,252.74
2020-05-20,"ZM",175.479996,255.36
2020-05-21,"ZM",172.029999,250.33
2020-05-22,"ZM",171.059998,248.92
2020-05-26,"ZM",164,238.65
2020-05-27,"ZM",161.970001,235.7
2020-05-28,"ZM",163.550003,237.99
2020-05-29,"ZM",179.479996,261.18
2020-06-01,"ZM",204.149994,297.08
2020-06-02,"ZM",208.080002,302.79
2020-06-03,"ZM",223.869995,325.77
2020-06-04,"ZM",210.350006,306.1
2020-06-05,"ZM",207.600006,302.1
2020-06-08,"ZM",209.830002,305.34
2020-06-09,"ZM",205.429993,298.94
2020-06-10,"ZM",221.020004,321.62
2020-06-11,"ZM",222.070007,323.15
2020-06-12,"ZM",219.520004,319.44
2020-06-15,"ZM",239.020004,347.82
2020-06-16,"ZM",242.559998,352.97
2020-06-17,"ZM",236.759995,344.53
2020-06-18,"ZM",241.570007,351.53
2020-06-19,"ZM",243.479996,354.31
2020-06-22,"ZM",251.270004,365.64
2020-06-23,"ZM",252.809998,367.88
2020-06-24,"ZM",255.899994,372.38
2020-06-25,"ZM",259.51001,377.63
2020-06-26,"ZM",256.799988,373.69
2020-06-29,"ZM",248.559998,361.7
2020-06-30,"ZM",253.539993,368.95
2020-07-01,"ZM",259.130005,377.08
2020-07-02,"ZM",261.73999,380.88
2020-07-06,"ZM",261,379.8
2020-07-07,"ZM",262.100006,381.4
2020-07-08,"ZM",266.320007,387.54
2020-07-09,"ZM",269.519989,392.2
2020-07-10,"ZM",275.869995,401.44
2020-07-13,"ZM",260.299988,378.78
2020-07-14,"ZM",260.01001,378.36
2020-07-15,"ZM",256.220001,372.85
2020-07-16,"ZM",248.539993,361.67
2020-07-17,"ZM",246.539993,358.76
2020-07-20,"ZM",268.579987,390.83
2020-07-21,"ZM",260.440002,378.99
2020-07-22,"ZM",261.179993,380.06
2020-07-23,"ZM",251.5,365.98
2020-07-24,"ZM",246.559998,358.79
2020-07-27,"ZM",252.330002,367.19
2020-07-28,"ZM",252.179993,366.97
2020-07-29,"ZM",252.389999,367.27
2020-07-30,"ZM",250,363.8
2020-07-31,"ZM",253.910004,369.48
2020-08-03,"ZM",268,389.99
2020-08-04,"ZM",267.339996,389.03
2020-08-05,"ZM",272.899994,397.12
2020-08-06,"ZM",268.25,390.35
2020-08-07,"ZM",258.730011,376.5
2020-08-10,"ZM",250,363.8
2020-08-11,"ZM",231.039993,336.2
2020-08-12,"ZM",236.720001,344.47
2020-08-13,"ZM",247.25,359.79
2020-08-14,"ZM",244.910004,356.39
2020-08-17,"ZM",266.149994,387.3
2020-08-18,"ZM",276.799988,402.79
2020-08-19,"ZM",273.51001,398.01
2020-08-20,"ZM",290.690002,423.01
2020-08-21,"ZM",289.679993,421.54
2020-08-24,"ZM",282.279999,410.77
2020-08-25,"ZM",290.440002,422.64
2020-08-26,"ZM",295.269989,429.67
2020-08-27,"ZM",294.679993,428.81
2020-08-28,"ZM",299.269989,435.49
2020-08-31,"ZM",325.100006,473.08
2020-09-01,"ZM",457.690002,666.02
2020-09-02,"ZM",423.559998,616.36
2020-09-03,"ZM",381.320007,554.89
2020-09-04,"ZM",369.890015,538.26
2020-09-08,"ZM",350.880005,510.59
2020-09-09,"ZM",389.649994,567.01
2020-09-10,"ZM",384.480011,559.49
2020-09-11,"ZM",383,557.33
2020-09-14,"ZM",403.51001,587.18
2020-09-15,"ZM",410.940002,597.99
2020-09-16,"ZM",408.170013,593.96
2020-09-17,"ZM",413.125,601.17
2020-09-18,"ZM",438.730011,638.43
2020-09-21,"ZM",468.470001,681.71
2020-09-22,"ZM",492.600006,716.82
2020-09-23,"ZM",500.529999,728.36
2020-09-24,"ZM",464.980011,676.63
2020-09-25,"ZM",496.5,722.5
2020-09-28,"ZM",487.660004,709.63
2020-09-29,"ZM",465.5,677.39
2020-09-30,"ZM",470.109985,684.09
2020-10-01,"ZM",482.98999,702.84
2020-10-02,"ZM",482.230011,701.73
2020-10-05,"ZM",485.369995,706.3
2020-10-06,"ZM",478.25,695.94
2020-10-07,"ZM",480.609985,699.37
2020-10-08,"ZM",478.549988,696.38
2020-10-09,"ZM",492.410004,716.55
2020-10-12,"ZM",491.540009,715.28
2020-10-13,"ZM",518.789978,754.93
2020-10-14,"ZM",509.25,741.05
2020-10-15,"ZM",536.400024,780.56
2020-10-16,"ZM",559,813.45
2020-10-19,"ZM",568.340027,827.04
2020-10-20,"ZM",537.02002,781.46
2020-10-21,"ZM",513.190002,746.78
2020-10-22,"ZM",520.539978,757.48
2020-10-23,"ZM",511.519989,744.35
2020-10-26,"ZM",517.789978,753.48
2020-10-27,"ZM",538.98999,784.33
2020-10-28,"ZM",516.01001,750.89
2020-10-29,"ZM",489.679993,712.57
2020-10-30,"ZM",460.910004,670.71
2020-11-02,"ZM",453,659.2
2020-11-03,"ZM",451.51001,657.03
2020-11-04,"ZM",483.700012,703.87
2020-11-05,"ZM",496.730011,722.83
2020-11-06,"ZM",500.109985,727.75
2020-11-09,"ZM",413.23999,601.34
2020-11-10,"ZM",376.01001,547.16
2020-11-11,"ZM",413.339996,601.48
2020-11-12,"ZM",428.640015,623.75
2020-11-13,"ZM",403.579987,587.28
2020-11-16,"ZM",399.149994,580.84
2020-11-17,"ZM",401.630005,584.44
2020-11-18,"ZM",415.040009,603.96
2020-11-19,"ZM",414.290009,602.87
2020-11-20,"ZM",439.600006,639.7
2020-11-23,"ZM",430.279999,626.14
2020-11-24,"ZM",427.549988,622.16
2020-11-25,"ZM",443.720001,645.69
2020-11-27,"ZM",471.609985,686.28
2020-11-30,"ZM",478.359985,696.1
2020-12-01,"ZM",406.309998,591.25
2020-12-02,"ZM",412.859985,600.79
2020-12-03,"ZM",413.540009,601.78
2020-12-04,"ZM",410.01001,596.64
2020-12-07,"ZM",407.850006,593.5
2020-12-08,"ZM",412,599.53
2020-12-09,"ZM",385.359985,560.77
2020-12-10,"ZM",397.959991,579.1
2020-01-02,"CSCO",48.419998,100
2020-01-03,"CSCO",47.630001,98.37
2020-01-06,"CSCO",47.799999,98.72
2020-01-07,"CSCO",47.490002,98.08
2020-01-08,"CSCO",47.52,98.14
2020-01-09,"CSCO",47.32,97.73
2020-01-10,"CSCO",47.130001,97.34
2020-01-13,"CSCO",47.970001,99.07
2020-01-14,"CSCO",47.790001,98.7
2020-01-15,"CSCO",48.009998,99.15
2020-01-16,"CSCO",49.049999,101.3
2020-01-17,"CSCO",49.02,101.24
2020-01-21,"CSCO",48.799999,100.78
2020-01-22,"CSCO",49.07,101.34
2020-01-23,"CSCO",49,101.2
2020-01-24,"CSCO",48.849998,100.89
2020-01-27,"CSCO",47.470001,98.04
2020-01-28,"CSCO",47.77,98.66
2020-01-29,"CSCO",47.049999,97.17
2020-01-30,"CSCO",47.240002,97.56
2020-01-31,"CSCO",45.970001,94.94
2020-02-03,"CSCO",46.529999,96.1
2020-02-04,"CSCO",47.619999,98.35
2020-02-05,"CSCO",48.450001,100.06
2020-02-06,"CSCO",48.689999,100.56
2020-02-07,"CSCO",47.970001,99.07
2020-02-10,"CSCO",48.869999,100.93
2020-02-11,"CSCO",49.130001,101.47
2020-02-12,"CSCO",49.93,103.12
2020-02-13,"CSCO",47.32,97.73
2020-02-14,"CSCO",46.970001,97.01
2020-02-18,"CSCO",46.59,96.22
2020-02-19,"CSCO",46.290001,95.6
2020-02-20,"CSCO",46.849998,96.76
2020-02-21,"CSCO",46.299999,95.62
2020-02-24,"CSCO",44,90.87
2020-02-25,"CSCO",42.740002,88.27
2020-02-26,"CSCO",42.16,87.07
2020-02-27,"CSCO",40.040001,82.69
2020-02-28,"CSCO",39.93,82.47
2020-03-02,"CSCO",41.169998,85.03
2020-03-03,"CSCO",40.040001,82.69
2020-03-04,"CSCO",41.389999,85.48
2020-03-05,"CSCO",39.57,81.72
2020-03-06,"CSCO",39.68,81.95
2020-03-09,"CSCO",37.959999,78.4
2020-03-10,"CSCO",40.080002,82.78
2020-03-11,"CSCO",37.049999,76.52
2020-03-12,"CSCO",33.200001,68.57
2020-03-13,"CSCO",37.639999,77.74
2020-03-16,"CSCO",33.709999,69.62
2020-03-17,"CSCO",35.5,73.32
2020-03-18,"CSCO",37.119999,76.66
2020-03-19,"CSCO",37.709999,77.88
2020-03-20,"CSCO",35.599998,73.52
2020-03-23,"CSCO",34.599998,71.46
2020-03-24,"CSCO",38.599998,79.72
2020-03-25,"CSCO",37.669998,77.8
2020-03-26,"CSCO",40.580002,83.81
2020-03-27,"CSCO",38.82,80.17
2020-03-30,"CSCO",40.32,83.27
2020-03-31,"CSCO",39.310001,81.19
2020-04-01,"CSCO",38.330002,79.16
2020-04-02,"CSCO",39.799999,82.2
2020-04-03,"CSCO",39.060001,80.67
2020-04-06,"CSCO",41.43,85.56
2020-04-07,"CSCO",40.639999,83.93
2020-04-08,"CSCO",41.740002,86.2
2020-04-09,"CSCO",41.200001,85.09
2020-04-13,"CSCO",41.220001,85.13
2020-04-14,"CSCO",42.779999,88.35
2020-04-15,"CSCO",41.52,85.75
2020-04-16,"CSCO",41.5,85.71
2020-04-17,"CSCO",42.48,87.73
2020-04-20,"CSCO",42.540001,87.86
2020-04-21,"CSCO",40.549999,83.75
2020-04-22,"CSCO",41.759998,86.25
2020-04-23,"CSCO",41.619999,85.96
2020-04-24,"CSCO",42.52,87.81
2020-04-27,"CSCO",43.060001,88.93
2020-04-28,"CSCO",42.490002,87.75
2020-04-29,"CSCO",43.34,89.51
2020-04-30,"CSCO",42.380001,87.53
2020-05-01,"CSCO",40.919998,84.51
2020-05-04,"CSCO",41.349998,85.4
2020-05-05,"CSCO",41.459999,85.63
2020-05-06,"CSCO",41.150002,84.99
2020-05-07,"CSCO",41.369999,85.44
2020-05-08,"CSCO",42.990002,88.79
2020-05-11,"CSCO",43.32,89.47
2020-05-12,"CSCO",43.220001,89.26
2020-05-13,"CSCO",41.950001,86.64
2020-05-14,"CSCO",43.849998,90.56
2020-05-15,"CSCO",44.27,91.43
2020-05-18,"CSCO",45.060001,93.06
2020-05-19,"CSCO",44.610001,92.13
2020-05-20,"CSCO",45.439999,93.85
2020-05-21,"CSCO",44.639999,92.19
2020-05-22,"CSCO",44.900002,92.73
2020-05-26,"CSCO",44.84,92.61
2020-05-27,"CSCO",45.959999,94.92
2020-05-28,"CSCO",45.599998,94.18
2020-05-29,"CSCO",47.82,98.76
2020-06-01,"CSCO",46.299999,95.62
2020-06-02,"CSCO",46.889999,96.84
2020-06-03,"CSCO",46.939999,96.94
2020-06-04,"CSCO",46.860001,96.78
2020-06-05,"CSCO",47.830002,98.78
2020-06-08,"CSCO",48.130001,99.4
2020-06-09,"CSCO",48.049999,99.24
2020-06-10,"CSCO",47.419998,97.93
2020-06-11,"CSCO",43.669998,90.19
2020-06-12,"CSCO",45.07,93.08
2020-06-15,"CSCO",45.349998,93.66
2020-06-16,"CSCO",46.48,95.99
2020-06-17,"CSCO",46.169998,95.35
2020-06-18,"CSCO",45.830002,94.65
2020-06-19,"CSCO",45.32,93.6
2020-06-22,"CSCO",45.16,93.27
2020-06-23,"CSCO",45.470001,93.91
2020-06-24,"CSCO",44.75,92.42
2020-06-25,"CSCO",45.220001,93.39
2020-06-26,"CSCO",46.310001,95.64
2020-06-29,"CSCO",46.150002,95.31
2020-06-30,"CSCO",46.639999,96.32
2020-07-01,"CSCO",46.060001,95.13
2020-07-02,"CSCO",45.630001,94.24
2020-07-06,"CSCO",46.419998,95.87
2020-07-07,"CSCO",45.630001,94.24
2020-07-08,"CSCO",45.810001,94.61
2020-07-09,"CSCO",46.700001,96.45
2020-07-10,"CSCO",46.66,96.37
2020-07-13,"CSCO",45.93,94.86
2020-07-14,"CSCO",46.259998,95.54
2020-07-15,"CSCO",46.400002,95.83
2020-07-16,"CSCO",45.779999,94.55
2020-07-17,"CSCO",46.75,96.55
2020-07-20,"CSCO",46.970001,97.01
2020-07-21,"CSCO",47.02,97.11
2020-07-22,"CSCO",46.900002,96.86
2020-07-23,"CSCO",47.41,97.91
2020-07-24,"CSCO",46.400002,95.83
2020-07-27,"CSCO",47.189999,97.46
2020-07-28,"CSCO",46.279999,95.58
2020-07-29,"CSCO",46.709999,96.47
2020-07-30,"CSCO",46.439999,95.91
2020-07-31,"CSCO",47.099998,97.27
2020-08-03,"CSCO",47.16,97.4
2020-08-04,"CSCO",47.669998,98.45
2020-08-05,"CSCO",47.330002,97.75
2020-08-06,"CSCO",47.77,98.66
2020-08-07,"CSCO",47.43,97.96
2020-08-10,"CSCO",47.73,98.57
2020-08-11,"CSCO",47.189999,97.46
2020-08-12,"CSCO",48.099998,99.34
2020-08-13,"CSCO",42.720001,88.23
2020-08-14,"CSCO",42.5,87.77
2020-08-17,"CSCO",42.09,86.93
2020-08-18,"CSCO",41.98,86.7
2020-08-19,"CSCO",41.869999,86.47
2020-08-20,"CSCO",42.310001,87.38
2020-08-21,"CSCO",42.25,87.26
2020-08-24,"CSCO",42.18,87.11
2020-08-25,"CSCO",41.959999,86.66
2020-08-26,"CSCO",42.25,87.26
2020-08-27,"CSCO",42.290001,87.34
2020-08-28,"CSCO",42.200001,87.15
2020-08-31,"CSCO",42.220001,87.2
2020-09-01,"CSCO",42.029999,86.8
2020-09-02,"CSCO",42.419998,87.61
2020-09-03,"CSCO",40.950001,84.57
2020-09-04,"CSCO",40.82,84.3
2020-09-08,"CSCO",40,82.61
2020-09-09,"CSCO",40.130001,82.88
2020-09-10,"CSCO",39.57,81.72
2020-09-11,"CSCO",39.880001,82.36
2020-09-14,"CSCO",40.369999,83.37
2020-09-15,"CSCO",40.599998,83.85
2020-09-16,"CSCO",40.419998,83.48
2020-09-17,"CSCO",40.369999,83.37
2020-09-18,"CSCO",39.810001,82.22
2020-09-21,"CSCO",39.040001,80.63
2020-09-22,"CSCO",39.32,81.21
2020-09-23,"CSCO",38.279999,79.06
2020-09-24,"CSCO",37.849998,78.17
2020-09-25,"CSCO",38.450001,79.41
2020-09-28,"CSCO",39.130001,80.81
2020-09-29,"CSCO",39.060001,80.67
2020-09-30,"CSCO",39.389999,81.35
2020-10-01,"CSCO",38.799999,80.13
2020-10-02,"CSCO",38.27,79.04
2020-10-05,"CSCO",38.57,79.66
2020-10-06,"CSCO",38.57,79.66
2020-10-07,"CSCO",39.400002,81.37
2020-10-08,"CSCO",39.790001,82.18
2020-10-09,"CSCO",39.849998,82.3
2020-10-12,"CSCO",40.360001,83.35
2020-10-13,"CSCO",39.810001,82.22
2020-10-14,"CSCO",39.889999,82.38
2020-10-15,"CSCO",39.970001,82.55
2020-10-16,"CSCO",40.16,82.94
2020-10-19,"CSCO",39.299999,81.16
2020-10-20,"CSCO",39.200001,80.96
2020-10-21,"CSCO",39.060001,80.67
2020-10-22,"CSCO",38.82,80.17
2020-10-23,"CSCO",38.82,80.17
2020-10-26,"CSCO",37.669998,77.8
2020-10-27,"CSCO",36.869999,76.15
2020-10-28,"CSCO",35.709999,73.75
2020-10-29,"CSCO",35.689999,73.71
2020-10-30,"CSCO",35.900002,74.14
2020-11-02,"CSCO",35.900002,74.14
2020-11-03,"CSCO",36.68,75.75
2020-11-04,"CSCO",36.57,75.53
2020-11-05,"CSCO",37.23,76.89
2020-11-06,"CSCO",37.529999,77.51
2020-11-09,"CSCO",38.200001,78.89
2020-11-10,"CSCO",38.720001,79.97
2020-11-11,"CSCO",39.330002,81.23
2020-11-12,"CSCO",38.669998,79.86
2020-11-13,"CSCO",41.400002,85.5
2020-11-16,"CSCO",42.540001,87.86
2020-11-17,"CSCO",41.880001,86.49
2020-11-18,"CSCO",41.32,85.34
2020-11-19,"CSCO",41.169998,85.03
2020-11-20,"CSCO",40.970001,84.61
2020-11-23,"CSCO",41.639999,86
2020-11-24,"CSCO",42.610001,88
2020-11-25,"CSCO",42.5,87.77
2020-11-27,"CSCO",42.700001,88.19
2020-11-30,"CSCO",43.02,88.85
2020-12-01,"CSCO",43.540001,89.92
2020-12-02,"CSCO",43.889999,90.64
2020-12-03,"CSCO",44.110001,91.1
2020-12-04,"CSCO",44.380001,91.66
2020-12-07,"CSCO",44.349998,91.59
2020-12-08,"CSCO",44.369999,91.64
2020-12-09,"CSCO",44.689999,92.3
2020-12-10,"CSCO",44.32,91.53
2020-01-02,"EGHT",18.629999,100
2020-01-03,"EGHT",18.5,99.3
2020-01-06,"EGHT",18.450001,99.03
2020-01-07,"EGHT",18.52,99.41
2020-01-08,"EGHT",19.049999,102.25
2020-01-09,"EGHT",19.16,102.84
2020-01-10,"EGHT",19.059999,102.31
2020-01-13,"EGHT",18.99,101.93
2020-01-14,"EGHT",19.5,104.67
2020-01-15,"EGHT",20.1,107.89
2020-01-16,"EGHT",21.280001,114.22
2020-01-17,"EGHT",20.639999,110.79
2020-01-21,"EGHT",20.690001,111.06
2020-01-22,"EGHT",20.139999,108.11
2020-01-23,"EGHT",20.01,107.41
2020-01-24,"EGHT",19.34,103.81
2020-01-27,"EGHT",19.49,104.62
2020-01-28,"EGHT",19.5,104.67
2020-01-29,"EGHT",19.190001,103.01
2020-01-30,"EGHT",19.059999,102.31
2020-01-31,"EGHT",18.620001,99.95
2020-02-03,"EGHT",19.27,103.44
2020-02-04,"EGHT",19.76,106.07
2020-02-05,"EGHT",20.77,111.49
2020-02-06,"EGHT",20.24,108.64
2020-02-07,"EGHT",19.92,106.92
2020-02-10,"EGHT",20.549999,110.31
2020-02-11,"EGHT",20.620001,110.68
2020-02-12,"EGHT",20.48,109.93
2020-02-13,"EGHT",20.639999,110.79
2020-02-14,"EGHT",20.41,109.55
2020-02-18,"EGHT",20.09,107.84
2020-02-19,"EGHT",20.639999,110.79
2020-02-20,"EGHT",20.809999,111.7
2020-02-21,"EGHT",20.17,108.27
2020-02-24,"EGHT",20.379999,109.39
2020-02-25,"EGHT",20.07,107.73
2020-02-26,"EGHT",19.540001,104.88
2020-02-27,"EGHT",18.65,100.11
2020-02-28,"EGHT",18.5,99.3
2020-03-02,"EGHT",18.6,99.84
2020-03-03,"EGHT",17.379999,93.29
2020-03-04,"EGHT",18.15,97.42
2020-03-05,"EGHT",17.440001,93.61
2020-03-06,"EGHT",16.959999,91.04
2020-03-09,"EGHT",16.74,89.86
2020-03-10,"EGHT",17.200001,92.32
2020-03-11,"EGHT",14.17,76.06
2020-03-12,"EGHT",11.05,59.31
2020-03-13,"EGHT",13.58,72.89
2020-03-16,"EGHT",11.76,63.12
2020-03-17,"EGHT",12.63,67.79
2020-03-18,"EGHT",12.61,67.69
2020-03-19,"EGHT",15.54,83.41
2020-03-20,"EGHT",14.17,76.06
2020-03-23,"EGHT",13.77,73.91
2020-03-24,"EGHT",17.559999,94.26
2020-03-25,"EGHT",18.040001,96.83
2020-03-26,"EGHT",16.6,89.1
2020-03-27,"EGHT",17.530001,94.1
2020-03-30,"EGHT",15.34,82.34
2020-03-31,"EGHT",13.86,74.4
2020-04-01,"EGHT",12.87,69.08
2020-04-02,"EGHT",12.83,68.87
2020-04-03,"EGHT",14.06,75.47
2020-04-06,"EGHT",16.120001,86.53
2020-04-07,"EGHT",15.88,85.24
2020-04-08,"EGHT",15.9,85.35
2020-04-09,"EGHT",16.16,86.74
2020-04-13,"EGHT",16.5,88.57
2020-04-14,"EGHT",17.620001,94.58
2020-04-15,"EGHT",17.190001,92.27
2020-04-16,"EGHT",17.049999,91.52
2020-04-17,"EGHT",17.700001,95.01
2020-04-20,"EGHT",17.940001,96.3
2020-04-21,"EGHT",17.049999,91.52
2020-04-22,"EGHT",17.219999,92.43
2020-04-23,"EGHT",16.57,88.94
2020-04-24,"EGHT",17.02,91.36
2020-04-27,"EGHT",16.74,89.86
2020-04-28,"EGHT",17.32,92.97
2020-04-29,"EGHT",17.73,95.17
2020-04-30,"EGHT",16.959999,91.04
2020-05-01,"EGHT",15.89,85.29
2020-05-04,"EGHT",16.110001,86.47
2020-05-05,"EGHT",16.299999,87.49
2020-05-06,"EGHT",17.889999,96.03
2020-05-07,"EGHT",18.889999,101.4
2020-05-08,"EGHT",18.969999,101.83
2020-05-11,"EGHT",19.870001,106.66
2020-05-12,"EGHT",20.42,109.61
2020-05-13,"EGHT",15.03,80.68
2020-05-14,"EGHT",14.28,76.65
2020-05-15,"EGHT",15.33,82.29
2020-05-18,"EGHT",16.17,86.8
2020-05-19,"EGHT",14.8,79.44
2020-05-20,"EGHT",14.35,77.03
2020-05-21,"EGHT",15.13,81.21
2020-05-22,"EGHT",15.84,85.02
2020-05-26,"EGHT",15.71,84.33
2020-05-27,"EGHT",15.49,83.15
2020-05-28,"EGHT",14.94,80.19
2020-05-29,"EGHT",14.54,78.05
2020-06-01,"EGHT",14.95,80.25
2020-06-02,"EGHT",14.29,76.7
2020-06-03,"EGHT",14.95,80.25
2020-06-04,"EGHT",14.73,79.07
2020-06-05,"EGHT",14.74,79.12
2020-06-08,"EGHT",15.34,82.34
2020-06-09,"EGHT",14.36,77.08
2020-06-10,"EGHT",14.36,77.08
2020-06-11,"EGHT",14.19,76.17
2020-06-12,"EGHT",14.27,76.6
2020-06-15,"EGHT",15.07,80.89
2020-06-16,"EGHT",15.26,81.91
2020-06-17,"EGHT",15,80.52
